mes_ano,uf,preco_medio_etanol_hidratado,preco_medio_gasolina_c,volume_etanol_hidratado_m3,volume_gasolina_c_m3,uf_nome,regiao,volume_total_analisado_m3,participacao_etanol,razao_etanol_gasolina,preco_relativo_etanol_gasolina,variacao_preco_gasolina_c,variacao_volume_gasolina_c,ano,mes
2022-04-01,SC,6.211,7.088,5564.495,232668.382,SANTA CATARINA,SUL,238232.877,0.023357376488384513,0.023915991301301953,0.8762697516930023,0.0374707259953162,-0.04527455896451715,2022,4
2022-05-01,SC,6.41,7.18,4510.522,232796.048,SANTA CATARINA,SUL,237306.57,0.019007151803677413,0.019375423417840838,0.892757660167131,0.012979683972911937,0.0005487036910756249,2022,5
2022-06-01,SC,6.11,7.07,4288.5,220732.74,SANTA CATARINA,SUL,225021.24,0.01905820090583449,0.01942847264071474,0.8642149929278642,-0.01532033426183832,-0.05181921301344439,2022,6
2022-07-01,SC,5.48,5.92,4124.797,244937.07,SANTA CATARINA,SUL,249061.867,0.016561334939322523,0.01684023165623725,0.9256756756756758,-0.16265912305516272,0.10965446267735368,2022,7
2022-08-01,SC,4.95,5.44,3828.695,250194.519,SANTA CATARINA,SUL,254023.214,0.015072224855796054,0.01530287320163077,0.9099264705882353,-0.08108108108108103,0.021464488817474647,2022,8
2022-09-01,SC,4.66,5.04,4008.506,253498.9,SANTA CATARINA,SUL,257507.406,0.015566565879662505,0.01581271555813457,0.9246031746031746,-0.07352941176470595,0.013207247757493823,2022,9
2022-10-01,SC,4.38,4.86,4206.726,254195.734,SANTA CATARINA,SUL,258402.46,0.01627974439562224,0.016549160498499946,0.9012345679012345,-0.0357142857142857,0.0027488639990154162,2022,10
2022-11-01,SC,4.51,5.13,6194.506,253765.751,SANTA CATARINA,SUL,259960.25699999998,0.023828665471737863,0.02441033108522198,0.8791423001949318,0.05555555555555536,-0.001691542943045632,2022,11
2022-12-01,SC,4.51,5.12,5893.5,297470.128,SANTA CATARINA,SUL,303363.628,0.019427180637488946,0.01981207336556496,0.8808593749999999,-0.0019493177387913674,0.17222330762830174,2022,12
2023-01-01,SC,4.6,5.18,5338.508,262409.565,SANTA CATARINA,SUL,267748.073,0.019938548726735374,0.02034418219473059,0.888030888030888,0.01171875,-0.11786246651294019,2023,1
2023-02-01,SC,4.58,5.16,4911.703,263718.942,SANTA CATARINA,SUL,268630.64499999996,0.018284224422719906,0.018624763783558637,0.8875968992248062,-0.0038610038610037423,0.004989821922078086,2023,2
2023-03-01,SC,4.62,5.56,5891.0,264668.616,SANTA CATARINA,SUL,270559.616,0.021773389861700573,0.022258022462323227,0.8309352517985612,0.07751937984496116,0.0036010837628797088,2023,3
2023-04-01,SC,4.64,5.56,5473.551,247655.593,SANTA CATARINA,SUL,253129.144,0.02162355117828708,0.02210146330109331,0.8345323741007195,0.0,-0.06428046988389435,2023,4
2023-05-01,SC,4.71,5.55,5811.25,268182.669,SANTA CATARINA,SUL,273993.919,0.021209412315460915,0.021668999050792503,0.8486486486486486,-0.0017985611510791255,0.0828855740802914,2023,5
2023-06-01,SC,4.61,5.54,5690.0,246522.4,SANTA CATARINA,SUL,252212.4,0.02256034992728351,0.023081066872624963,0.832129963898917,-0.0018018018018017834,-0.08076684850951354,2023,6
2023-07-01,SC,4.63,5.78,6539.0,244711.12,SANTA CATARINA,SUL,251250.12,0.026025858216505528,0.026721303061340244,0.801038062283737,0.04332129963898912,-0.007347324218813345,2023,7
2023-08-01,SC,4.47,5.8,8857.53,257960.855,SANTA CATARINA,SUL,266818.385,0.033196850359468295,0.03433672136030096,0.7706896551724137,0.0034602076124565784,0.054144392784439166,2023,8
2023-09-01,SC,4.43,5.87,11009.53,249515.233,SANTA CATARINA,SUL,260524.763,0.042259053892700404,0.04412367881362979,0.7546848381601362,0.012068965517241459,-0.03273993645276141,2023,9
2023-10-01,SC,4.37,5.8,11854.03,239339.5,SANTA CATARINA,SUL,251193.53,0.047190825336942396,0.049528097117274836,0.753448275862069,-0.011925042589437829,-0.04078201109268553,2023,10
2023-11-01,SC,4.31,5.71,13116.216,255403.01,SANTA CATARINA,SUL,268519.226,0.048846468818586564,0.051354978157853344,0.754816112084063,-0.01551724137931032,0.06711600049302358,2023,11
2023-12-01,SC,4.23,5.73,17258.9,303140.958,SANTA CATARINA,SUL,320399.858,0.05386675296216892,0.056933580054200406,0.7382198952879582,0.003502626970227851,0.18691223725201978,2023,12
2024-01-01,SC,4.12,5.69,20099.11,272235.884,SANTA CATARINA,SUL,292334.994,0.06875369152691997,0.07382976007674286,0.7240773286467487,-0.006980802792321161,-0.10194951617194525,2024,1
2024-02-01,SC,4.21,5.89,20111.65,251010.617,SANTA CATARINA,SUL,271122.267,0.07417926318829432,0.08012270652280816,0.7147707979626486,0.03514938488576447,-0.07796645573733407,2024,2
2024-03-01,SC,4.16,5.87,22643.799,266381.802,SANTA CATARINA,SUL,289025.601,0.07834530547347603,0.08500505225953835,0.7086882453151618,-0.003395585738539819,0.061237190616522996,2024,3
2024-04-01,SC,4.22,5.9,22986.73,256633.217,SANTA CATARINA,SUL,279619.947,0.08220704655236917,0.0895703614236344,0.7152542372881355,0.005110732538330609,-0.036596287459606636,2024,4
2024-05-01,SC,4.31,6.0,22626.75,249230.597,SANTA CATARINA,SUL,271857.347,0.08323023177298938,0.09078640533048195,0.7183333333333333,0.016949152542372836,-0.02884513581887571,2024,5
2024-06-01,SC,4.25,5.93,21174.728,237397.56,SANTA CATARINA,SUL,258572.288,0.08189094107408756,0.08919522172005474,0.7166947723440136,-0.011666666666666714,-0.04747826768637087,2024,6
2024-07-01,SC,4.38,6.05,22718.51,256766.288,SANTA CATARINA,SUL,279484.798,0.08128710456731174,0.08847933339286347,0.7239669421487603,0.02023608768971341,0.08158772988231222,2024,7
2024-08-01,SC,4.45,6.11,21840.93,258782.05,SANTA CATARINA,SUL,280622.98,0.07783015489323078,0.0843989372524099,0.7283142389525368,0.009917355371900971,0.007850571099894399,2024,8
2024-09-01,SC,4.38,6.07,21786.804,249010.11,SANTA CATARINA,SUL,270796.914,0.08045440281494494,0.08749365236616297,0.7215815485996705,-0.006546644844517169,-0.03776127440060084,2024,9
2024-10-01,SC,4.51,6.28,27069.8,270484.213,SANTA CATARINA,SUL,297554.013,0.09097440739271764,0.10007903862396583,0.7181528662420381,0.034596375617792496,0.08623787604447064,2024,10
2024-11-01,SC,4.51,6.29,27739.497,260487.8,SANTA CATARINA,SUL,288227.29699999996,0.09624174146142724,0.10649058036499215,0.7170111287758346,0.0015923566878981443,-0.036957473004163854,2024,11
2024-12-01,SC,4.52,6.29,31121.51,291165.206,SANTA CATARINA,SUL,322286.716,0.09656466883357363,0.10688608858024058,0.7186009538950715,0.0,0.11776907018294147,2024,12
2025-01-01,SC,4.57,6.3,29900.82,276847.287,SANTA CATARINA,SUL,306748.107,0.09747678736286382,0.1080047427013435,0.7253968253968255,0.0015898251192367763,-0.04917455350073663,2025,1
2025-02-01,SC,4.8,6.56,28776.243,247382.577,SANTA CATARINA,SUL,276158.82,0.1042017886663913,0.11632283626829548,0.7317073170731707,0.041269841269841345,-0.10642946990482882,2025,2
2025-03-01,SC,4.81,6.56,29915.8,267636.131,SANTA CATARINA,SUL,297551.931,0.10053976090647518,0.11177788248627761,0.7332317073170731,0.0,0.08187138417593576,2025,3
2025-04-01,SC,4.79,6.54,28189.564,263424.62,SANTA CATARINA,SUL,291614.184,0.09666732808854044,0.10701188066627941,0.7324159021406728,-0.0030487804878047697,-0.015735958311249076,2025,4
2025-05-01,SC,4.77,6.52,25869.16,255063.216,SANTA CATARINA,SUL,280932.376,0.09208322788684206,0.10142254302948961,0.7315950920245399,-0.003058103975535187,-0.031741163753031154,2025,5
2025-06-01,SC,4.72,6.43,21708.31,242512.343,SANTA CATARINA,SUL,264220.653,0.08215977726767636,0.0895142479407739,0.7340590979782271,-0.013803680981595123,-0.049206911121202124,2025,6
2025-07-01,SC,4.64,6.38,22725.137,264182.529,SANTA CATARINA,SUL,286907.66599999997,0.07920714464283433,0.08602058995354686,0.7272727272727272,-0.007776049766718529,0.08935704357118013,2025,7
2025-08-01,SC,4.6,6.35,22314.45,254645.606,SANTA CATARINA,SUL,276960.056,0.08056919948052005,0.08762943272620223,0.7244094488188976,-0.004702194357366851,-0.0360997490488858,2025,8
2025-09-01,SC,4.6,6.33,23383.99,262621.86,SANTA CATARINA,SUL,286005.85,0.08176053042271689,0.08904053150792551,0.7266982622432859,-0.0031496062992125706,0.03132295948589814,2025,9
2025-10-01,SC,4.63,6.34,25370.28,277683.487,SANTA CATARINA,SUL,303053.767,0.08371544182125279,0.09136402122463982,0.7302839116719243,0.0015797788309637184,0.057351002692616726,2025,10
2025-11-01,SC,4.63,6.28,22859.982,261363.278,SANTA CATARINA,SUL,284223.26,0.08042966645305524,0.08746439888162101,0.7372611464968153,-0.009463722397476282,-0.05877270260582701,2025,11
2025-12-01,SC,4.72,6.32,28972.801,324242.174,SANTA CATARINA,SUL,353214.975,0.0820259701616558,0.08935543653244812,0.7468354430379746,0.006369426751592355,0.24058045369326897,2025,12
2021-01-01,SE,3.597,4.688,4462.773,31823.0,SERGIPE,NORDESTE,36285.773,0.1229896080758704,0.14023734405932817,0.7672781569965871,0.027619465146865307,-0.14215379376641812,2021,1
2021-02-01,SE,3.714,4.982,5356.7,27332.072,SERGIPE,NORDESTE,32688.772,0.1638697226068939,0.19598587329932396,0.7454837414692894,0.0627133105802049,-0.1411220815133708,2021,2
2021-03-01,SE,4.366,5.574,5330.768,27877.0,SERGIPE,NORDESTE,33207.768,0.1605277415814276,0.191224593751121,0.7832795120200933,0.11882778000802885,0.01993731027783041,2021,3
2021-04-01,SE,4.515,5.628,3827.788,26734.055,SERGIPE,NORDESTE,30561.843,0.12524728956954592,0.1431802246236121,0.8022388059701492,0.009687836383207804,-0.040999569537611635,2021,4
2021-05-01,SE,4.707,5.56,3130.006,27925.5,SERGIPE,NORDESTE,31055.506,0.10078747388627317,0.11208415247712664,0.8465827338129497,-0.012082444918265933,0.04456656500482259,2021,5
2021-06-01,SE,4.969,5.595,2134.829,30010.0,SERGIPE,NORDESTE,32144.829,0.06641282801659949,0.07113725424858382,0.8881143878462914,0.00629496402877705,0.07464503768956687,2021,6
2021-07-01,SE,5.161,5.813,1956.968,32408.582,SERGIPE,NORDESTE,34365.549999999996,0.056945633054032316,0.060384252541502745,0.8878376053672802,0.03896336014298485,0.07992609130289896,2021,7
2021-08-01,SE,5.371,5.979,1741.0,32437.5,SERGIPE,NORDESTE,34178.5,0.0509384554617669,0.05367244701348747,0.8983107543067403,0.028556683296060648,0.0008922945163105656,2021,8
2021-09-01,SE,5.63,6.176,1594.912,31853.0,SERGIPE,NORDESTE,33447.912,0.04768345479980933,0.05007101371927291,0.9115932642487046,0.03294865362100685,-0.018019267822735996,2021,9
2021-10-01,SE,5.589,6.418,1789.785,32790.5,SERGIPE,NORDESTE,34580.285,0.05175738140966738,0.054582424787667165,0.8708320349018386,0.039183937823834114,0.02943207861111974,2021,10
2021-11-01,SE,5.454,6.746,2382.881,29803.0,SERGIPE,NORDESTE,32185.881,0.07403497825645972,0.07995440056370164,0.8084790987251704,0.05110626363353066,-0.0911087052652445,2021,11
2021-12-01,SE,5.293,6.66,3181.774,35049.5,SERGIPE,NORDESTE,38231.274,0.08322437803145143,0.09077944050557069,0.7947447447447448,-0.012748295286095557,0.17603932490017793,2021,12
2022-01-01,SE,5.13,6.589,3415.805,28656.593,SERGIPE,NORDESTE,32072.398,0.10650294998209986,0.11919787533709955,0.7785703445135832,-0.010660660660660626,-0.18239652491476344,2022,1
2022-02-01,SE,5.13,6.478,2760.934,29528.5,SERGIPE,NORDESTE,32289.434,0.08550580353932498,0.09350065191255906,0.7919110836677987,-0.016846258916375922,0.030426052392201752,2022,2
2022-03-01,SE,5.389,7.033,4222.65,28576.0,SERGIPE,NORDESTE,32798.65,0.12874462820878296,0.1477691069428891,0.7662448457272857,0.08567459092312446,-0.032256972077823076,2022,3
2022-04-01,SE,5.873,7.343,3670.726,28296.255,SERGIPE,NORDESTE,31966.981,0.11482867274829613,0.1297247992711403,0.7998093422306959,0.0440779183847575,-0.009789508678611392,2022,4
2022-05-01,SE,6.13,7.36,2968.101,30576.077,SERGIPE,NORDESTE,33544.178,0.0884833427726266,0.09707265585444463,0.8328804347826086,0.0023151300558355015,0.08056974323987398,2022,5
2022-06-01,SE,6.0,7.28,2682.36,29998.5,SERGIPE,NORDESTE,32680.86,0.0820773994319611,0.08941647082354118,0.8241758241758241,-0.010869565217391353,-0.018889833381829924,2022,6
2022-07-01,SE,5.37,6.06,1557.484,30686.82,SERGIPE,NORDESTE,32244.304,0.04830260873362315,0.05075416742432093,0.8861386138613863,-0.16758241758241765,0.022945147257362963,2022,7
2022-08-01,SE,4.81,5.17,1168.971,34591.0,SERGIPE,NORDESTE,35759.971,0.032689372147421486,0.03379407938481108,0.9303675048355898,-0.1468646864686468,0.12722660738388658,2022,8
2022-09-01,SE,4.32,4.85,1352.454,35886.5,SERGIPE,NORDESTE,37238.954,0.036318259637475314,0.03768698535661042,0.8907216494845362,-0.061895551257253434,0.03745193836547078,2022,9
2022-10-01,SE,3.78,4.96,2681.481,34493.5,SERGIPE,NORDESTE,37174.981,0.07213133478131435,0.07773873338455072,0.7620967741935484,0.022680412371134162,-0.03881682526855501,2022,10
2022-11-01,SE,3.58,4.96,3213.286,32573.5,SERGIPE,NORDESTE,35786.786,0.08978973412141565,0.09864724392527668,0.7217741935483871,0.0,-0.055662661081073206,2022,11
2022-12-01,SE,3.65,4.82,3287.92,37850.5,SERGIPE,NORDESTE,41138.42,0.07992334173261881,0.08686595949855352,0.7572614107883817,-0.028225806451612878,0.16200285508158463,2022,12
2023-01-01,SE,4.08,5.04,2620.475,34759.0,SERGIPE,NORDESTE,37379.475,0.07010464967739649,0.07538982709514082,0.8095238095238095,0.04564315352697079,-0.08167659608195399,2023,1
2023-02-01,SE,4.05,5.06,2324.362,32865.28,SERGIPE,NORDESTE,35189.642,0.06605244804707022,0.07072393723710858,0.8003952569169961,0.003968253968253954,-0.05448142927011712,2023,2
2023-03-01,SE,4.19,5.43,2699.424,33990.0,SERGIPE,NORDESTE,36689.424,0.07357498989354534,0.07941818181818182,0.7716390423572745,0.0731225296442688,0.03422213350989245,2023,3
2023-04-01,SE,4.25,5.39,2571.5,32814.5,SERGIPE,NORDESTE,35386.0,0.07266998247894647,0.07836474729159365,0.7884972170686457,-0.007366482504604033,-0.03458370108855546,2023,4
2023-05-01,SE,4.31,5.1,1999.5,36361.0,SERGIPE,NORDESTE,38360.5,0.0521239295629619,0.054990236792167434,0.8450980392156863,-0.05380333951762528,0.10807722195980429,2023,5
2023-06-01,SE,4.43,5.47,2344.0,35433.6,SERGIPE,NORDESTE,37777.6,0.06204735081106264,0.06615190102050032,0.809872029250457,0.0725490196078431,-0.02550534913781255,2023,6
2023-07-01,SE,4.7,5.86,2603.0,33581.1,SERGIPE,NORDESTE,36184.1,0.07193767428235054,0.07751383963002999,0.8020477815699658,0.07129798903107876,-0.052280885938770005,2023,7
2023-08-01,SE,4.72,6.15,3611.5,35739.8,SERGIPE,NORDESTE,39351.3,0.09177587525698007,0.10104981001572476,0.7674796747967478,0.04948805460750849,0.06428318310001768,2023,8
2023-09-01,SE,4.76,6.22,3466.0,33472.7,SERGIPE,NORDESTE,36938.7,0.09383113103601373,0.10354706970157772,0.7652733118971061,0.011382113821138073,-0.06343348311965946,2023,9
2023-10-01,SE,4.66,6.16,3202.1,35276.35,SERGIPE,NORDESTE,38478.45,0.08321800904142448,0.09077186273523197,0.7564935064935066,-0.009646302250803762,0.053884210117498776,2023,10
2023-11-01,SE,4.62,6.01,2935.0,35000.6,SERGIPE,NORDESTE,37935.6,0.07736796043821635,0.08385570533076576,0.7687188019966723,-0.024350649350649456,-0.007816851800143687,2023,11
2023-12-01,SE,4.2,5.34,3501.5,39591.8,SERGIPE,NORDESTE,43093.3,0.08125393042537934,0.0884400305113685,0.7865168539325843,-0.11148086522462564,0.13117489414467198,2023,12
2024-01-01,SE,4.0,5.52,4639.8,36888.912,SERGIPE,NORDESTE,41528.712,0.11172511201406873,0.12577763204292933,0.7246376811594204,0.033707865168539186,-0.06826888396082031,2024,1
2024-02-01,SE,4.25,6.1,4755.0,32664.5,SERGIPE,NORDESTE,37419.5,0.1270727829073077,0.14557087970120466,0.6967213114754098,0.10507246376811596,-0.11451712102541811,2024,2
2024-03-01,SE,4.26,6.09,5502.345,35135.5,SERGIPE,NORDESTE,40637.845,0.135399527214103,0.15660357757823284,0.6995073891625616,-0.0016393442622950616,0.07564787460392774,2024,3
2024-04-01,SE,4.61,6.17,5300.0,36271.5,SERGIPE,NORDESTE,41571.5,0.12749118987768063,0.14612023213818012,0.747163695299838,0.013136288998357948,0.0323319719372146,2024,4
2024-05-01,SE,4.82,6.34,4824.588,35768.852,SERGIPE,NORDESTE,40593.44,0.11885142032801357,0.13488238314162276,0.7602523659305994,0.027552674230145957,-0.013857932536564532,2024,5
2024-06-01,SE,4.8,6.3,4708.433,33415.501,SERGIPE,NORDESTE,38123.933999999994,0.12350333520145117,0.14090565333735383,0.7619047619047619,-0.006309148264984188,-0.06579330530373195,2024,6
2024-07-01,SE,4.81,6.35,4897.0,36281.4,SERGIPE,NORDESTE,41178.4,0.11892157053212363,0.13497274085344005,0.75748031496063,0.007936507936507908,0.08576555533313734,2024,7
2024-08-01,SE,4.85,6.42,4807.5,36915.5,SERGIPE,NORDESTE,41723.0,0.11522421685880689,0.13022984925031492,0.7554517133956385,0.011023622047244164,0.017477274857089276,2024,8
2024-09-01,SE,4.81,6.29,4058.0,36540.0,SERGIPE,NORDESTE,40598.0,0.09995566284053402,0.11105637657361796,0.7647058823529411,-0.02024922118380057,-0.010171879021007468,2024,9
2024-10-01,SE,4.54,6.07,3922.0,39918.4,SERGIPE,NORDESTE,43840.4,0.08946086258337059,0.09825043087899314,0.7479406919275123,-0.03497615262321141,0.0924575807334429,2024,10
2024-11-01,SE,4.44,6.08,4285.5,36132.689,SERGIPE,NORDESTE,40418.189,0.1060289960047443,0.11860451349192418,0.730263157894737,0.0016474464579900872,-0.09483624093150034,2024,11
2024-12-01,SE,4.35,6.29,5898.0,39897.0,SERGIPE,NORDESTE,45795.0,0.1287913527677694,0.1478306639596962,0.6915739268680444,0.03453947368421062,0.1041802064606927,2024,12
2025-01-01,SE,4.56,6.37,5359.0,37401.142,SERGIPE,NORDESTE,42760.142,0.12532699259979072,0.1432843948989579,0.7158555729984301,0.012718600953895098,-0.06255753565430988,2025,1
2025-02-01,SE,4.83,6.57,4777.5,33348.0,SERGIPE,NORDESTE,38125.5,0.12530983200220325,0.14326196473551636,0.7351598173515982,0.031397174254317095,-0.10836947171292255,2025,2
2025-03-01,SE,4.87,6.61,5649.5,35186.5,SERGIPE,NORDESTE,40836.0,0.1383460671956117,0.1605587370156168,0.7367624810892587,0.0060882800608828,0.055130742473311845,2025,3
2025-04-01,SE,4.86,6.56,5820.7,36813.1,SERGIPE,NORDESTE,42633.799999999996,0.13652782534045757,0.15811491018142998,0.7408536585365855,-0.0075642965204236745,0.04622795674477431,2025,4
2025-05-01,SE,4.9,6.61,5579.361,36419.272,SERGIPE,NORDESTE,41998.632999999994,0.13284625240064363,0.15319803756648404,0.7413010590015129,0.007621951219512368,-0.010698039556570893,2025,5
2025-06-01,SE,4.94,6.6,5401.0,35071.0,SERGIPE,NORDESTE,40472.0,0.13345028661790867,0.15400188189672379,0.7484848484848485,-0.001512859304084846,-0.0370208388569655,2025,6
2025-07-01,SE,4.94,6.6,5926.5,36148.0,SERGIPE,NORDESTE,42074.5,0.1408572888566709,0.16395097930729224,0.7484848484848485,0.0,0.03070913290182764,2025,7
2025-08-01,SE,4.95,6.64,5328.5,36115.06,SERGIPE,NORDESTE,41443.56,0.12857244889193883,0.14754232721750982,0.7454819277108434,0.0060606060606061,-0.000911253734646511,2025,8
2025-09-01,SE,4.94,6.62,5224.5,37274.0,SERGIPE,NORDESTE,42498.5,0.12293375060296245,0.140164726082524,0.7462235649546828,-0.0030120481927710108,0.03209021388861055,2025,9
2025-10-01,SE,4.92,6.6,4749.5,39505.355,SERGIPE,NORDESTE,44254.855,0.10732155827874704,0.1202242075789472,0.7454545454545455,-0.0030211480362538623,0.05986357782904972,2025,10
2025-11-01,SE,4.83,6.51,4117.2,36359.8,SERGIPE,NORDESTE,40477.0,0.10171702448303975,0.11323494628683324,0.7419354838709677,-0.013636363636363669,-0.07962350926855355,2025,11
2025-12-01,SE,4.81,6.51,5008.5,44034.6,SERGIPE,NORDESTE,49043.1,0.10212445787480808,0.11374010437247074,0.738863287250384,0.0,0.21107926886286488,2025,12
2021-01-01,SP,3.057,4.336,867825.909,648275.617,SAO PAULO,SUDESTE,1516101.526,0.5724061971559548,1.3386681316443836,0.7050276752767527,0.027244728737266133,-0.1474381943056544,2021,1
2021-02-01,SP,3.264,4.639,827534.191,574102.409,SAO PAULO,SUDESTE,1401636.6,0.5904056664901587,1.4414400253805588,0.7035999137745202,0.06988007380073791,-0.11441616197636506,2021,2
2021-03-01,SP,3.848,5.215,779978.57,576042.979,SAO PAULO,SUDESTE,1356021.549,0.5751962943178861,1.3540284291877462,0.7378715244487056,0.12416469066609181,0.003380180904275054,2021,3
2021-04-01,SP,3.607,5.221,774400.163,531111.653,SAO PAULO,SUDESTE,1305511.816,0.5931774446689496,1.4580741330486302,0.6908638191917258,0.0011505273250240755,-0.07799995423605366,2021,4
2021-05-01,SP,4.054,5.35,777002.219,662921.451,SAO PAULO,SUDESTE,1439923.67,0.5396134775671825,1.1720879115133658,0.7577570093457945,0.024707910361999597,0.24817719071963196,2021,5
2021-06-01,SP,4.16,5.398,649797.67,708748.979,SAO PAULO,SUDESTE,1358546.6490000002,0.47830353891660876,0.9168234300906132,0.7706557984438682,0.008971962616822537,0.06912965017329031,2021,6
2021-07-01,SP,4.098,5.474,703678.417,792331.976,SAO PAULO,SUDESTE,1496010.3930000002,0.4703700056447402,0.8881105878781295,0.7486298867373036,0.014079288625416853,0.11793032438357831,2021,7
